name,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
Load17_cur,0.408396,0.403061,0.392362,0.385472,0.380002,0.386173,0.375775,0.375984,0.370807,0.359952,0.355678,0.375246,0.367684,0.382269,0.382272,0.394106,0.394633,0.403057,0.427054,0.458776,0.481201,0.508965,0.517758,0.557502,0.570579,0.604490,0.602438,0.629437,0.644057,0.648062,0.675620,0.676465,0.701681,0.706605,0.729631,0.749434,0.765618,0.767756,0.770348,0.788865,0.799601,0.778807,0.805437,0.820151,0.822699,0.820661,0.805578,0.811390,0.807669,0.788224,0.791239,0.803544,0.791560,0.798816,0.802313,0.821938,0.805829,0.804057,0.793734,0.781933,0.802726,0.813528,0.814625,0.809760,0.839890,0.823335,0.828599,0.836011,0.838009,0.816521,0.809612,0.822697,0.834057,0.844563,0.815528,0.808763,0.795132,0.768413,0.798042,0.781932,0.768921,0.748299,0.713632,0.707688,0.684161,0.648579,0.621248,0.578694,0.556201,0.523521,0.485756,0.470170,0.443665,0.455627,0.450458,0.452005
Load18_cur,0.401499,0.394414,0.396227,0.373754,0.379904,0.382337,0.375614,0.380988,0.356723,0.370080,0.377337,0.363661,0.361769,0.373010,0.384533,0.395811,0.400799,0.414559,0.448808,0.450899,0.489186,0.503099,0.519230,0.544924,0.590339,0.602603,0.607653,0.620508,0.634554,0.643952,0.671752,0.700962,0.697952,0.720411,0.731896,0.740265,0.764073,0.771836,0.782002,0.771764,0.785482,0.809378,0.802323,0.807840,0.786135,0.796903,0.800908,0.799250,0.807221,0.795316,0.803211,0.805102,0.789079,0.799178,0.783254,0.786222,0.806942,0.789165,0.809428,0.822140,0.829343,0.811476,0.810787,0.805916,0.805297,0.821539,0.832825,0.844375,0.836963,0.814584,0.828447,0.843321,0.833484,0.820173,0.824088,0.805741,0.788353,0.793517,0.779746,0.768882,0.744709,0.744887,0.704276,0.681446,0.692090,0.650209,0.629905,0.574678,0.547610,0.522118,0.509514,0.478438,0.444482,0.443565,0.448853,0.446403
Load19_cur,0.396933,0.387944,0.392513,0.375105,0.374446,0.375914,0.382394,0.372402,0.367964,0.372443,0.368700,0.360041,0.363816,0.368058,0.382827,0.387035,0.403455,0.423146,0.424111,0.458037,0.484688,0.505473,0.530924,0.554713,0.579963,0.599944,0.601067,0.627480,0.649018,0.643771,0.674341,0.665085,0.704428,0.710298,0.731665,0.752685,0.753921,0.777305,0.775257,0.791797,0.784014,0.803551,0.818892,0.800035,0.796496,0.793118,0.806234,0.799422,0.807379,0.788606,0.780061,0.804848,0.799120,0.813247,0.791800,0.829790,0.775478,0.802356,0.812316,0.802115,0.820492,0.824768,0.824822,0.830799,0.830876,0.813805,0.822550,0.831274,0.821039,0.836122,0.824226,0.809181,0.814506,0.836092,0.808523,0.827073,0.787454,0.797084,0.786488,0.775089,0.761016,0.726261,0.725910,0.701181,0.691041,0.656236,0.609384,0.578808,0.554549,0.523225,0.505700,0.476274,0.449768,0.441078,0.448866,0.455016
Load20_cur,0.400740,0.387932,0.401268,0.385634,0.377835,0.377522,0.376536,0.370250,0.362744,0.362488,0.373137,0.368969,0.362411,0.367548,0.385693,0.383840,0.402096,0.409223,0.429509,0.446363,0.480508,0.506469,0.542776,0.558997,0.570611,0.592659,0.601315,0.633410,0.632277,0.647054,0.652868,0.682904,0.692522,0.722765,0.734730,0.753014,0.750862,0.765612,0.785253,0.771841,0.772239,0.807823,0.791158,0.790792,0.788728,0.803204,0.804524,0.793783,0.791571,0.820045,0.806332,0.807072,0.780251,0.798509,0.801736,0.800314,0.798202,0.809630,0.792813,0.786494,0.803521,0.811789,0.826799,0.817956,0.824422,0.809985,0.830021,0.822757,0.835201,0.815624,0.836197,0.824349,0.823006,0.810276,0.806985,0.813071,0.801900,0.782426,0.792607,0.776961,0.755469,0.729546,0.720045,0.713546,0.679211,0.654584,0.613935,0.577478,0.557368,0.528851,0.504088,0.476906,0.449433,0.450998,0.448689,0.455770
Load21_cur,0.395167,0.390522,0.398908,0.387794,0.379325,0.374765,0.370240,0.368009,0.366067,0.372120,0.366844,0.368019,0.368979,0.373602,0.373756,0.384458,0.402480,0.423639,0.429500,0.448513,0.482782,0.492140,0.522359,0.546321,0.587064,0.588398,0.614640,0.629472,0.638151,0.666808,0.660986,0.662253,0.695406,0.692031,0.724354,0.754830,0.770179,0.766081,0.789494,0.804483,0.793998,0.790509,0.785665,0.822294,0.802881,0.802065,0.806382,0.790503,0.808559,0.809902,0.805251,0.800623,0.814229,0.797343,0.800427,0.775825,0.805338,0.811146,0.819656,0.810789,0.811240,0.805000,0.826849,0.818632,0.816628,0.824795,0.823260,0.850871,0.834338,0.808970,0.817296,0.823764,0.813813,0.822694,0.814988,0.809650,0.808187,0.803168,0.795482,0.785237,0.761238,0.741905,0.732553,0.695781,0.685078,0.678663,0.609867,0.577115,0.545118,0.520186,0.499789,0.468815,0.445272,0.444657,0.448690,0.435791
Load22_cur,0.401092,0.397469,0.399959,0.390539,0.373347,0.371069,0.370026,0.379867,0.365954,0.361496,0.368570,0.369223,0.369987,0.379985,0.380778,0.392733,0.396761,0.412384,0.436306,0.465975,0.470262,0.497632,0.522873,0.555494,0.576761,0.598047,0.607651,0.620424,0.647807,0.662012,0.673407,0.671177,0.711663,0.719521,0.727444,0.739655,0.772383,0.765161,0.770563,0.789654,0.796611,0.809521,0.804939,0.817840,0.805232,0.801652,0.798419,0.797773,0.808449,0.785078,0.802358,0.807600,0.799894,0.799407,0.793580,0.799246,0.808543,0.800931,0.794246,0.807520,0.799216,0.812485,0.806134,0.819291,0.835808,0.815814,0.833751,0.844220,0.824716,0.845724,0.832854,0.820846,0.798486,0.838679,0.833394,0.817837,0.788252,0.806242,0.783257,0.762362,0.750575,0.758509,0.737780,0.677563,0.668265,0.650928,0.608290,0.595309,0.555430,0.529362,0.492023,0.480078,0.453638,0.439954,0.448133,0.452066
Load23_cur,0.395450,0.394390,0.383846,0.378034,0.388787,0.374910,0.367720,0.371427,0.370184,0.366183,0.371426,0.365389,0.362264,0.376094,0.378166,0.390325,0.397151,0.421739,0.440901,0.453470,0.477590,0.509216,0.534182,0.563282,0.572997,0.608772,0.603036,0.627052,0.631676,0.660694,0.687013,0.690508,0.693190,0.702768,0.734001,0.742766,0.765784,0.773998,0.762966,0.800850,0.788308,0.805530,0.795102,0.800329,0.826418,0.828038,0.802128,0.808722,0.797673,0.804422,0.797544,0.789571,0.775421,0.802473,0.794367,0.798698,0.780761,0.809278,0.795231,0.816915,0.790287,0.813345,0.817282,0.820211,0.826933,0.837214,0.817909,0.821018,0.848343,0.836641,0.844934,0.823052,0.824972,0.822464,0.809893,0.817483,0.825432,0.815033,0.793780,0.776351,0.754494,0.742622,0.731275,0.712301,0.686475,0.651431,0.610760,0.586309,0.548318,0.536626,0.495027,0.478233,0.451976,0.451143,0.443553,0.441241
Load24_cur,0.405654,0.397794,0.384140,0.383510,0.375142,0.375776,0.376046,0.368450,0.369381,0.374274,0.364936,0.367942,0.360793,0.376236,0.381579,0.391132,0.390478,0.415457,0.431733,0.450122,0.481976,0.494105,0.528742,0.549716,0.559089,0.598621,0.601158,0.624515,0.629136,0.659464,0.648452,0.692284,0.706430,0.715886,0.729928,0.764143,0.760721,0.768356,0.777124,0.797092,0.770431,0.799891,0.816611,0.813274,0.805135,0.802729,0.796963,0.796851,0.795490,0.804680,0.822556,0.812763,0.805179,0.794250,0.814109,0.805238,0.789442,0.792261,0.797421,0.799374,0.816512,0.805399,0.823693,0.808531,0.817910,0.803139,0.836124,0.849144,0.811909,0.807866,0.841994,0.836647,0.835035,0.813402,0.795182,0.805911,0.801372,0.784202,0.778035,0.770295,0.791835,0.742927,0.723392,0.709779,0.685417,0.627282,0.622023,0.571676,0.543790,0.519963,0.493980,0.471359,0.439622,0.447433,0.454672,0.443693
Load25_cur,0.403183,0.399025,0.376345,0.392653,0.386385,0.381026,0.368656,0.368414,0.371732,0.372365,0.378644,0.365933,0.377536,0.371359,0.376375,0.389017,0.396687,0.419664,0.439229,0.461915,0.478091,0.497584,0.542073,0.547955,0.576795,0.578490,0.606498,0.603938,0.626846,0.658072,0.664082,0.685492,0.711964,0.714654,0.735687,0.756958,0.765543,0.775534,0.775288,0.786571,0.790797,0.775548,0.797208,0.817018,0.811587,0.824115,0.782010,0.784927,0.799341,0.818812,0.797344,0.780209,0.805442,0.822779,0.789055,0.807107,0.815424,0.795389,0.810678,0.816360,0.796761,0.818086,0.831644,0.809950,0.823707,0.811686,0.832043,0.821422,0.833948,0.845408,0.836562,0.826851,0.817348,0.823190,0.808992,0.800929,0.795214,0.778852,0.779293,0.759731,0.768037,0.739222,0.721980,0.703901,0.678258,0.660015,0.623568,0.576175,0.563007,0.521819,0.488820,0.467126,0.446235,0.447074,0.449326,0.449548
Load26_cur,0.394588,0.399761,0.393444,0.387664,0.380198,0.380844,0.377827,0.369960,0.373699,0.372628,0.368328,0.364111,0.366925,0.380813,0.383171,0.390090,0.396747,0.413671,0.436155,0.462660,0.471356,0.505132,0.529199,0.545809,0.571173,0.602392,0.590624,0.637301,0.642410,0.662884,0.679344,0.689061,0.710320,0.729962,0.741633,0.753377,0.759109,0.779456,0.777086,0.785235,0.797354,0.805245,0.799353,0.805203,0.799913,0.783363,0.795634,0.812368,0.812082,0.823464,0.788754,0.809467,0.785222,0.806016,0.813694,0.793560,0.785288,0.796598,0.796270,0.802773,0.796368,0.828684,0.807038,0.820760,0.843633,0.844631,0.819426,0.816400,0.838024,0.827760,0.848327,0.793604,0.820538,0.811632,0.804534,0.802910,0.812987,0.780177,0.801217,0.752719,0.759353,0.753056,0.731781,0.711453,0.684729,0.648957,0.624416,0.577637,0.540667,0.521177,0.490105,0.474833,0.449971,0.433285,0.449959,0.445713
Load27_cur,0.393060,0.399056,0.387852,0.380623,0.381344,0.383849,0.377854,0.375005,0.372288,0.369339,0.366641,0.372847,0.362081,0.365799,0.381701,0.394798,0.393613,0.419099,0.434258,0.459937,0.480186,0.498225,0.524024,0.548669,0.563656,0.594202,0.599073,0.623989,0.635877,0.633627,0.678276,0.696219,0.714037,0.720220,0.742578,0.757349,0.755328,0.767133,0.767809,0.775263,0.796546,0.803496,0.814063,0.788897,0.798076,0.801676,0.820960,0.819608,0.834174,0.812181,0.801212,0.798813,0.783139,0.793874,0.814060,0.798928,0.783247,0.807036,0.812005,0.805317,0.811219,0.814576,0.820876,0.816008,0.804821,0.834416,0.837942,0.825121,0.827506,0.808338,0.846178,0.830511,0.835486,0.802877,0.813143,0.805424,0.796538,0.791873,0.783706,0.774928,0.769069,0.756114,0.718776,0.698329,0.678844,0.641987,0.605634,0.568906,0.546099,0.526523,0.492583,0.471472,0.440695,0.449568,0.444803,0.437140
